"","Date","Day","Hour","Lat","Long","Type","Severity"
"824",2011-02-25,"Friday","18:00",-19.9163136591105,-43.8872523666653,"Collision","Nonfatal"
"825",2011-02-25,"Friday","18:10",-19.9483118543936,-43.9824395153574,"Collision","Nonfatal"
"826",2011-02-25,"Friday","19:00",-19.9305136867596,-43.970029907976,"Collision","Nonfatal"
"827",2011-02-25,"Friday","19:00",-19.9241207090009,-43.9838147631708,"Collision","Nonfatal"
"828",2011-02-25,"Friday","19:10",-19.9239232290985,-43.9953306270716,"Collision","Nonfatal"
"829",2011-02-25,"Friday","19:40",-19.8850107091705,-43.9395432773641,"Collision","Nonfatal"
"830",2011-02-25,"Friday","19:40",-19.8850107091705,-43.9395432773641,"Collision","Nonfatal"
"831",2011-02-25,"Friday","19:55",-19.8529009064898,-43.9643367789322,"Collision","Nonfatal"
"832",2011-02-25,"Friday","19:55",-19.8529009064898,-43.9643367789322,"Collision","Nonfatal"
"833",2011-02-25,"Friday","21:15",-19.9149444921952,-43.9852475660788,"Collision","Nonfatal"
"834",2011-02-25,"Friday","21:15",-19.9149444921952,-43.9852475660788,"Collision","Nonfatal"
"835",2011-02-25,"Friday","21:40",-19.8381367396096,-43.9370667603685,"Collision","Nonfatal"
"836",2011-02-25,"Friday","23:05",-19.9234476554094,-43.9187847840608,"Collision","Nonfatal"
"837",2011-02-25,"Friday","23:20",-19.91108665471,-43.9549050182685,"Collision","Nonfatal"
"838",2011-02-25,"Friday","23:20",-19.924793024997,-44.0041496764223,"Collision","Nonfatal"
"839",2011-02-25,"Friday","23:30",-19.8563994393293,-43.934486563986,"Collision","Nonfatal"
"840",2011-02-26,"Saturday","00:01",-19.9060641115599,-43.9776374961151,"Running over","Nonfatal"
"841",2011-02-26,"Saturday","00:30",-19.8589578567489,-43.9334711240742,"Collision","Nonfatal"
"842",2011-02-26,"Saturday","00:41",-19.8583714430686,-43.9337275445773,"Running over","Nonfatal"
"843",2011-02-26,"Saturday","00:41",-19.8583714430686,-43.9337275445773,"Running over","Nonfatal"
"844",2011-02-26,"Saturday","00:41",-19.8583714430686,-43.9337275445773,"Running over","Nonfatal"
"845",2011-02-26,"Saturday","01:30",-19.8038183189352,-43.974136735852,"Collision","Nonfatal"
"846",2011-02-26,"Saturday","02:45",-19.9457108708877,-43.9582234951324,"Collision","Nonfatal"
"847",2011-02-26,"Saturday","03:30",-19.9826940715847,-44.0315479173148,"Collision","Nonfatal"
"848",2011-02-26,"Saturday","04:00",-19.8913406250107,-43.9573198598435,"Collision","Nonfatal"
"849",2011-02-26,"Saturday","04:30",-19.8950946019982,-43.9652672822855,"Collision","Nonfatal"
"850",2011-02-26,"Saturday","04:40",-19.91237128592,-43.8902131230712,"Collision","Nonfatal"
"851",2011-02-26,"Saturday","06:05",-19.9109618097811,-43.9249391136108,"Collision","Nonfatal"
"852",2011-02-26,"Saturday","06:05",-19.9109618097811,-43.9249391136108,"Collision","Nonfatal"
"853",2011-02-26,"Saturday","09:20",-19.9626888766365,-43.9558041244306,"Collision","Nonfatal"
"854",2011-02-26,"Saturday","10:00",-19.8572944641327,-43.959596030508,"Collision","Nonfatal"
"855",2011-02-26,"Saturday","10:55",-19.8835159578718,-43.9504026687392,"Collision","Nonfatal"
"856",2011-02-26,"Saturday","11:40",-19.9908516016387,-44.0327071639094,"Collision","Nonfatal"
"857",2011-02-26,"Saturday","13:00",-19.8932379749258,-43.9233020935377,"Collision","Nonfatal"
"858",2011-02-26,"Saturday","13:00",-19.9914858786258,-44.0260680026744,"Collision","Nonfatal"
"859",2011-02-26,"Saturday","14:30",-19.978999084395,-43.9979418465997,"Collision","Nonfatal"
"860",2011-02-26,"Saturday","14:30",-19.978999084395,-43.9979418465997,"Collision","Nonfatal"
"861",2011-02-26,"Saturday","15:30",-19.8625465112581,-43.9576269940349,"Collision","Nonfatal"
"862",2011-02-26,"Saturday","15:30",-19.8904391060072,-43.9282559826842,"Running over","Fatal"
"863",2011-02-26,"Saturday","16:00",-19.84344096132,-43.9329703373063,"Collision","Nonfatal"
"864",2011-02-26,"Saturday","16:00",-19.84344096132,-43.9329703373063,"Collision","Nonfatal"
"865",2011-02-26,"Saturday","16:30",-19.9983203006802,-44.0004945925737,"Collision","Nonfatal"
"866",2011-02-26,"Saturday","16:30",-19.9983203006802,-44.0004945925737,"Collision","Nonfatal"
"867",2011-02-26,"Saturday","16:30",-19.9390458295476,-43.9343485072728,"Collision","Nonfatal"
"868",2011-02-26,"Saturday","18:10",-19.9245627530371,-43.9063379565277,"Collision","Nonfatal"
"869",2011-02-26,"Saturday","18:10",-19.9245627530371,-43.9063379565277,"Collision","Nonfatal"
"870",2011-02-26,"Saturday","19:00",-19.9379744659422,-43.9454596514831,"Running over","Nonfatal"
"871",2011-02-26,"Saturday","19:00",-19.9379744659422,-43.9454596514831,"Running over","Nonfatal"
"872",2011-02-26,"Saturday","20:11",-19.8208175648707,-43.9660870993938,"Collision","Nonfatal"
"873",2011-02-26,"Saturday","20:30",-19.7979591712705,-43.9750824387843,"Running over","Nonfatal"
"874",2011-02-26,"Saturday","20:40",-19.8713881135056,-43.9543159213385,"Collision","Nonfatal"
"875",2011-02-26,"Saturday","21:15",-19.9961015370663,-44.0093180038598,"Running over","Nonfatal"
"876",2011-02-26,"Saturday","21:30",-19.9432372043796,-43.9480149058318,"Collision","Nonfatal"
"877",2011-02-26,"Saturday","21:45",-19.8531409618586,-43.9611799960681,"Collision","Nonfatal"
"878",2011-02-26,"Saturday","21:50",-19.9297757799073,-43.9854929527071,"Collision","Nonfatal"
"879",2011-02-26,"Saturday","23:05",-19.8270870256579,-43.994672328761,"Collision","Nonfatal"
"880",2011-02-27,"Sunday","00:25",-19.8693834440572,-44.0164468752633,"Collision","Nonfatal"
"881",2011-02-27,"Sunday","00:25",-19.8693834440572,-44.0164468752633,"Collision","Nonfatal"
"882",2011-02-27,"Sunday","01:10",-19.8859046333309,-43.9284265148535,"Collision","Nonfatal"
"883",2011-02-27,"Sunday","01:17",-19.91388621374,-43.9368961089239,"Collision","Nonfatal"
"884",2011-02-27,"Sunday","03:30",-19.9112093050647,-43.9197516369845,"Collision","Nonfatal"
"885",2011-02-27,"Sunday","03:30",-19.9112093050647,-43.9197516369845,"Collision","Nonfatal"
"886",2011-02-27,"Sunday","03:30",-19.9112093050647,-43.9197516369845,"Collision","Nonfatal"
"887",2011-02-27,"Sunday","03:30",-19.9112093050647,-43.9197516369845,"Collision","Nonfatal"
"888",2011-02-27,"Sunday","04:00",-19.9302080496541,-43.9621622612261,"Collision","Nonfatal"
"889",2011-02-27,"Sunday","06:50",-19.8292172292316,-43.9613191653341,"Collision","Nonfatal"
"890",2011-02-27,"Sunday","07:40",-19.9134541451303,-43.9964892856935,"Collision","Nonfatal"
"891",2011-02-27,"Sunday","07:45",-19.9189262834874,-43.9347571919731,"Collision","Nonfatal"
"892",2011-02-27,"Sunday","08:20",-19.8400480300549,-43.9501239819741,"Collision","Nonfatal"
"893",2011-02-27,"Sunday","10:00",-19.9125789188752,-44.00231414108,"Collision","Nonfatal"
"894",2011-02-27,"Sunday","10:30",-19.8540859280795,-43.9148575560973,"Collision","Nonfatal"
"895",2011-02-27,"Sunday","10:30",-19.8540859280795,-43.9148575560973,"Collision","Nonfatal"
"896",2011-02-27,"Sunday","10:30",-19.8540859280795,-43.9148575560973,"Collision","Nonfatal"
"897",2011-02-27,"Sunday","10:30",-19.8540859280795,-43.9148575560973,"Collision","Nonfatal"
"898",2011-02-27,"Sunday","11:00",-19.9040827932598,-44.0016507511121,"Collision","Nonfatal"
"899",2011-02-27,"Sunday","11:00",-19.9040827932598,-44.0016507511121,"Collision","Nonfatal"
"900",2011-02-27,"Sunday","11:00",-19.9040827932598,-44.0016507511121,"Collision","Nonfatal"
"901",2011-02-27,"Sunday","11:00",-19.9059658884991,-43.9240002001717,"Collision","Nonfatal"
"902",2011-02-27,"Sunday","11:00",-19.9059658884991,-43.9240002001717,"Collision","Nonfatal"
"903",2011-02-27,"Sunday","11:38",-19.9191579116434,-43.9390112013251,"Running over","Nonfatal"
"904",2011-02-27,"Sunday","14:01",-19.8589319172255,-43.9347542433885,"Collision","Nonfatal"
"905",2011-02-27,"Sunday","14:30",-19.8459092122659,-43.9322435738968,"Collision","Nonfatal"
"906",2011-02-27,"Sunday","14:30",-19.8459092122659,-43.9322435738968,"Collision","Nonfatal"
"907",2011-02-27,"Sunday","15:30",-19.9241207090009,-43.9838147631708,"Collision","Nonfatal"
"908",2011-02-27,"Sunday","15:50",-19.8551652158148,-43.9604031206609,"Collision","Nonfatal"
"909",2011-02-27,"Sunday","16:00",-19.9309196639238,-43.9257417419699,"Collision","Nonfatal"
"910",2011-02-27,"Sunday","16:20",-19.8888397993115,-43.9555573909603,"Collision","Nonfatal"
"911",2011-02-27,"Sunday","17:00",-19.8570232846048,-43.9138157512377,"Running over","Nonfatal"
"912",2011-02-27,"Sunday","17:10",-19.9427912386243,-43.9139411267881,"Running over","Nonfatal"
"913",2011-02-27,"Sunday","17:30",-19.8641953959167,-43.9205130392543,"Running over","Nonfatal"
"914",2011-02-27,"Sunday","18:40",-19.9242607911661,-43.9276646546844,"Collision","Nonfatal"
"915",2011-02-27,"Sunday","19:10",-19.91997008094,-43.9064962251828,"Collision","Nonfatal"
"916",2011-02-27,"Sunday","19:10",-19.91997008094,-43.9064962251828,"Collision","Nonfatal"
"917",2011-02-27,"Sunday","20:20",-19.8934807325717,-43.9016923715003,"Collision","Nonfatal"
"918",2011-02-27,"Sunday","20:20",-19.9361580315642,-44.0248687826746,"Collision","Nonfatal"
"919",2011-02-27,"Sunday","21:00",-19.8983833930404,-43.89301509088,"Collision","Nonfatal"
"920",2011-02-27,"Sunday","21:10",-19.8559276650511,-43.9192327709982,"Collision","Nonfatal"
"921",2011-02-27,"Sunday","21:30",-19.8577584196871,-43.9594212013754,"Collision","Nonfatal"
"922",2011-02-27,"Sunday","22:41",-19.9898571709083,-44.0127829458877,"Collision","Nonfatal"
"923",2011-02-27,"Sunday","22:50",-19.9933642079255,-44.0257538386632,"Collision","Fatal"
"924",2011-02-27,"Sunday","23:30",-19.8143293317527,-43.9591283244945,"Running over","Nonfatal"
"925",2011-02-28,"Monday","03:40",-19.87268713798,-43.9538181112832,"Collision","Nonfatal"
"926",2011-02-28,"Monday","04:00",-19.8003925811406,-43.9834316846816,"Collision","Nonfatal"
"927",2011-02-28,"Monday","06:20",-19.9132374460713,-43.986780306924,"Collision","Nonfatal"
"928",2011-02-28,"Monday","06:20",-19.9132374460713,-43.986780306924,"Collision","Nonfatal"
"929",2011-02-28,"Monday","06:20",-19.9089017581006,-43.941945599375,"Running over","Nonfatal"
"930",2011-02-28,"Monday","06:50",-19.8482351994532,-43.9206030424712,"Collision","Nonfatal"
"931",2011-02-28,"Monday","07:50",-19.9166144096501,-43.9562497574294,"Collision","Nonfatal"
"932",2011-02-28,"Monday","08:30",-19.9005732752825,-43.9668370815219,"Collision","Nonfatal"
"933",2011-02-28,"Monday","09:40",-19.9240084481073,-43.9272186617804,"Collision","Nonfatal"
"934",2011-02-28,"Monday","09:40",-19.9240084481073,-43.9272186617804,"Collision","Nonfatal"
"935",2011-02-28,"Monday","09:40",-19.9240084481073,-43.9272186617804,"Collision","Nonfatal"
"936",2011-02-28,"Monday","10:00",-19.9221245387139,-43.9189705254361,"Collision","Nonfatal"
"937",2011-02-28,"Monday","10:30",-19.8856853423059,-43.9288623956937,"Running over","Nonfatal"
"938",2011-02-28,"Monday","11:44",-19.907195710999,-43.9654114945144,"Collision","Nonfatal"
"939",2011-02-28,"Monday","12:20",-19.8099358885007,-43.9673156028744,"Collision","Nonfatal"
"940",2011-02-28,"Monday","12:25",-19.9183301421999,-43.955996696324,"Collision","Nonfatal"
"941",2011-02-28,"Monday","12:25",-19.9183301421999,-43.955996696324,"Collision","Nonfatal"
"942",2011-02-28,"Monday","12:25",-19.9183301421999,-43.955996696324,"Collision","Nonfatal"
"943",2011-02-28,"Monday","13:20",-19.9206511129177,-43.9463312316909,"Collision","Nonfatal"
"944",2011-02-28,"Monday","13:20",-19.8445913990566,-43.9535152020033,"Collision","Nonfatal"
"945",2011-02-28,"Monday","13:30",-19.9335079873668,-43.9211195778169,"Collision","Nonfatal"
"946",2011-02-28,"Monday","14:00",-19.9323103128477,-43.9573529603152,"Collision","Nonfatal"
"947",2011-02-28,"Monday","14:00",-20.0256941487945,-44.0245301271613,"Collision","Nonfatal"
"948",2011-02-28,"Monday","14:25",-19.8946684787221,-43.9489372408916,"Collision","Nonfatal"
"949",2011-02-28,"Monday","15:20",-19.9029985645533,-43.9077260249271,"Collision","Nonfatal"
"950",2011-02-28,"Monday","17:00",-19.9209404545915,-43.9710170215992,"Collision","Fatal"
"951",2011-02-28,"Monday","17:46",-19.8141717424333,-43.9744636083529,"Collision","Nonfatal"
"952",2011-02-28,"Monday","17:50",-19.9520794690946,-43.9817975922486,"Collision","Nonfatal"
"953",2011-02-28,"Monday","18:20",-19.9359204092965,-43.9989890782426,"Running over","Nonfatal"
"954",2011-02-28,"Monday","18:40",-19.8937093661402,-43.9492770352071,"Collision","Nonfatal"
"955",2011-02-28,"Monday","18:40",-19.7910833137329,-43.9756982557585,"Collision","Nonfatal"
"956",2011-02-28,"Monday","19:02",-19.8754423632115,-43.9887035521242,"Collision","Nonfatal"
"957",2011-02-28,"Monday","19:02",-19.8754423632115,-43.9887035521242,"Collision","Nonfatal"
"958",2011-02-28,"Monday","19:20",-19.928884132151,-43.9465100766568,"Collision","Nonfatal"
"959",2011-02-28,"Monday","19:20",-19.8306866414706,-43.9406642849236,"Collision","Nonfatal"
"960",2011-02-28,"Monday","19:20",-19.9819989339102,-44.0096541062016,"Collision","Nonfatal"
"961",2011-02-28,"Monday","20:20",-19.9853020920365,-44.0419679749015,"Collision","Nonfatal"
"962",2011-02-28,"Monday","22:20",-19.9513907806479,-43.9160433804171,"Collision","Nonfatal"
"963",2011-02-03,"Thursday","00:20",-19.8508840438313,-43.9629678494118,"Collision","Nonfatal"
"964",2011-02-03,"Thursday","00:49",-19.8945764052347,-44.009707541592,"Collision","Nonfatal"
"965",2011-02-03,"Thursday","01:00",-19.8780658302634,-43.9287751177199,"Running over","Nonfatal"
"966",2011-02-03,"Thursday","05:40",-19.9206914272291,-43.9238128947588,"Collision","Nonfatal"
"967",2011-02-03,"Thursday","07:14",-19.8595037164467,-43.9332325447793,"Collision","Nonfatal"
"968",2011-02-03,"Thursday","08:30",-19.8454027475212,-43.9772901110622,"Collision","Nonfatal"
"969",2011-02-03,"Thursday","08:50",-19.9059808904582,-43.9721645957202,"Running over","Nonfatal"
"970",2011-02-03,"Thursday","09:15",-19.8459092122659,-43.9322435738968,"Collision","Nonfatal"
"971",2011-02-03,"Thursday","09:15",-19.8459092122659,-43.9322435738968,"Collision","Nonfatal"
"972",2011-02-03,"Thursday","09:40",-19.9760311503118,-43.9734510089021,"Collision","Nonfatal"
"973",2011-02-03,"Thursday","10:45",-19.8301382613577,-44.0125940647465,"Collision","Nonfatal"
"974",2011-02-03,"Thursday","10:45",-19.8301382613577,-44.0125940647465,"Collision","Nonfatal"
"975",2011-02-03,"Thursday","10:50",-19.9471436999943,-43.9347467121443,"Running over","Nonfatal"
"976",2011-02-03,"Thursday","10:50",-19.9471436999943,-43.9347467121443,"Running over","Nonfatal"
"977",2011-02-03,"Thursday","10:50",-19.9471436999943,-43.9347467121443,"Running over","Nonfatal"
"978",2011-02-03,"Thursday","11:56",-19.992038427076,-44.0299763029905,"Collision","Nonfatal"
"979",2011-02-03,"Thursday","12:10",-19.9170650949976,-43.9342524321623,"Running over","Nonfatal"
"980",2011-02-03,"Thursday","12:10",-19.9170650949976,-43.9342524321623,"Running over","Nonfatal"
"981",2011-02-03,"Thursday","12:30",-19.9760328393726,-44.0214040343143,"Collision","Nonfatal"
"982",2011-02-03,"Thursday","12:35",-19.9035724308344,-43.9326502615267,"Running over","Nonfatal"
"983",2011-02-03,"Thursday","12:50",-19.8792270321884,-43.9307060154935,"Collision","Nonfatal"
"984",2011-02-03,"Thursday","13:15",-19.8741507638258,-44.0087920727262,"Collision","Nonfatal"
"985",2011-02-03,"Thursday","13:40",-19.9574975497658,-43.9672902634243,"Running over","Nonfatal"
"986",2011-02-03,"Thursday","15:30",-19.8587093259079,-43.9080488225475,"Collision","Nonfatal"
"987",2011-02-03,"Thursday","16:25",-19.9135864255015,-43.952919658529,"Collision","Nonfatal"
"988",2011-02-03,"Thursday","16:30",-19.8426058358906,-43.9303367620886,"Collision","Nonfatal"
"989",2011-02-03,"Thursday","16:30",-19.8426058358906,-43.9303367620886,"Collision","Nonfatal"
"990",2011-02-03,"Thursday","16:30",-19.8426058358906,-43.9303367620886,"Collision","Nonfatal"
"991",2011-02-03,"Thursday","17:08",-19.9344029952578,-43.9931589210439,"Collision","Nonfatal"
"992",2011-02-03,"Thursday","17:20",-19.8789124795771,-44.0114341717255,"Collision","Nonfatal"
"993",2011-02-03,"Thursday","17:20",-19.8789124795771,-44.0114341717255,"Collision","Nonfatal"
"994",2011-02-03,"Thursday","17:30",-19.9452938264382,-43.9519946940706,"Collision","Nonfatal"
"995",2011-02-03,"Thursday","17:50",-19.8742060150695,-43.9144040633422,"Collision","Nonfatal"
"996",2011-02-03,"Thursday","18:00",-19.9968661985231,-44.0095559098271,"Collision","Nonfatal"
"997",2011-02-03,"Thursday","18:18",-19.9025712378106,-43.9296486696934,"Collision","Nonfatal"
"998",2011-02-03,"Thursday","19:00",-19.827481762151,-43.9652274376526,"Collision","Nonfatal"
"999",2011-02-03,"Thursday","19:18",-19.9178748519591,-43.9416326547315,"Running over","Nonfatal"
"1000",2011-02-03,"Thursday","19:18",-19.9178748519591,-43.9416326547315,"Running over","Nonfatal"
"1001",2011-02-03,"Thursday","19:20",-19.9359204092965,-43.9989890782426,"Collision","Nonfatal"
"1002",2011-02-03,"Thursday","20:15",-19.8504195833002,-44.0048560767803,"Collision","Nonfatal"
"1003",2011-02-03,"Thursday","20:30",-19.8429199513694,-43.9526484037693,"Running over","Nonfatal"
"1004",2011-02-03,"Thursday","20:45",-19.8561175725415,-44.009874884462,"Collision","Nonfatal"
"1005",2011-02-03,"Thursday","23:35",-19.9756239193376,-43.9695557853686,"Collision","Nonfatal"
"1006",2011-02-04,"Friday","00:10",-19.9286104837396,-43.9936201145219,"Collision","Nonfatal"
"1007",2011-02-04,"Friday","00:10",-19.9286104837396,-43.9936201145219,"Collision","Nonfatal"
"1008",2011-02-04,"Friday","00:10",-19.9286104837396,-43.9936201145219,"Collision","Nonfatal"
"1009",2011-02-04,"Friday","00:10",-19.9286104837396,-43.9936201145219,"Collision","Nonfatal"
"1010",2011-02-04,"Friday","00:10",-19.9286104837396,-43.9936201145219,"Collision","Nonfatal"
"1011",2011-02-04,"Friday","00:10",-19.9286104837396,-43.9936201145219,"Collision","Nonfatal"
"1012",2011-02-04,"Friday","00:30",-19.8424203509168,-43.9185915170663,"Collision","Nonfatal"
"1013",2011-02-04,"Friday","02:10",-19.9231021391485,-43.9354930482386,"Collision","Nonfatal"
"1014",2011-02-04,"Friday","04:50",-19.9207662230189,-43.9511899771388,"Collision","Nonfatal"
"1015",2011-02-04,"Friday","06:50",-19.9414643753313,-43.988959430225,"Collision","Nonfatal"
"1016",2011-02-04,"Friday","07:10",-19.963760426909,-43.9648304042883,"Collision","Nonfatal"
"1017",2011-02-04,"Friday","07:10",-19.9917761669941,-44.0184781687298,"Collision","Nonfatal"
"1018",2011-02-04,"Friday","07:40",-19.9203165178814,-43.9423127743778,"Collision","Nonfatal"
"1019",2011-02-04,"Friday","08:20",-19.928617575051,-43.9958642826907,"Collision","Nonfatal"
"1020",2011-02-04,"Friday","08:20",-19.928617575051,-43.9958642826907,"Collision","Nonfatal"
"1021",2011-02-04,"Friday","09:00",-19.967321598338,-43.9625675826186,"Collision","Nonfatal"
"1022",2011-02-04,"Friday","10:00",-19.9280050228107,-43.9288024217911,"Collision","Nonfatal"
"1023",2011-02-04,"Friday","10:20",-19.8186691867527,-43.9463422520527,"Collision","Nonfatal"
"1024",2011-02-04,"Friday","10:20",-19.8760356598866,-43.9763674643632,"Collision","Nonfatal"
"1025",2011-02-04,"Friday","10:50",-19.9685526270931,-43.9539684978884,"Collision","Nonfatal"
"1026",2011-02-04,"Friday","10:50",-19.9685526270931,-43.9539684978884,"Collision","Nonfatal"
"1027",2011-02-04,"Friday","10:50",-19.9685526270931,-43.9539684978884,"Collision","Nonfatal"
"1028",2011-02-04,"Friday","12:10",-19.8987786018395,-44.005064086378,"Running over","Nonfatal"
"1029",2011-02-04,"Friday","12:10",-19.8987786018395,-44.005064086378,"Running over","Nonfatal"
"1030",2011-02-04,"Friday","12:50",-19.865784739558,-43.9564272113073,"Collision","Nonfatal"
"1031",2011-02-04,"Friday","13:00",-19.9454333783828,-44.0052002062389,"Collision","Nonfatal"
"1032",2011-02-04,"Friday","14:00",-19.9476544274323,-43.9349641093858,"Collision","Nonfatal"
"1033",2011-02-04,"Friday","14:15",-19.8044612000468,-43.9703804260679,"Collision","Nonfatal"
"1034",2011-02-04,"Friday","14:40",-19.9273789790685,-43.9503575651861,"Collision","Nonfatal"
"1035",2011-02-04,"Friday","14:40",-19.9273789790685,-43.9503575651861,"Collision","Nonfatal"
"1036",2011-02-04,"Friday","14:40",-19.9273789790685,-43.9503575651861,"Collision","Nonfatal"
"1037",2011-02-04,"Friday","15:05",-19.8844812370278,-43.9507096971195,"Collision","Nonfatal"
"1038",2011-02-04,"Friday","15:30",-19.9170650949976,-43.9342524321623,"Collision","Nonfatal"
"1039",2011-02-04,"Friday","16:10",-19.7979591712705,-43.9750824387843,"Running over","Nonfatal"
"1040",2011-02-04,"Friday","16:50",-19.7978047804105,-43.9836945114889,"Collision","Nonfatal"
"1041",2011-02-04,"Friday","17:10",-19.9744344302855,-44.0154937373832,"Running over","Nonfatal"
"1042",2011-02-04,"Friday","18:00",-19.9082030625981,-44.0020335862888,"Collision","Nonfatal"
"1043",2011-02-04,"Friday","18:00",-19.8678047715701,-44.0102408204549,"Collision","Nonfatal"
"1044",2011-02-04,"Friday","18:25",-19.9297253539949,-43.9599652478558,"Collision","Nonfatal"
"1045",2011-02-04,"Friday","18:30",-19.9562467549056,-43.9999912271428,"Collision","Nonfatal"
"1046",2011-02-04,"Friday","18:30",-19.9562467549056,-43.9999912271428,"Collision","Nonfatal"
"1047",2011-02-04,"Friday","18:30",-19.9362195000595,-43.9361106119619,"Collision","Nonfatal"
"1048",2011-02-04,"Friday","19:00",-19.8401454119132,-43.9192996880772,"Collision","Nonfatal"
"1049",2011-02-04,"Friday","19:10",-19.8302738085713,-43.937048792934,"Collision","Nonfatal"
"1050",2011-02-04,"Friday","19:50",-19.9198958982298,-43.9494120435363,"Collision","Nonfatal"
"1051",2011-02-04,"Friday","20:00",-19.9411594737617,-43.918598824691,"Collision","Nonfatal"
"1052",2011-02-04,"Friday","20:00",-19.9411594737617,-43.918598824691,"Collision","Nonfatal"
"1053",2011-02-04,"Friday","20:35",-19.8646584260783,-43.9115192616053,"Running over","Nonfatal"
"1054",2011-02-04,"Friday","21:00",-19.8996686333563,-43.9244459744519,"Collision","Nonfatal"
"1055",2011-02-04,"Friday","22:30",-19.9151236381673,-43.9387420530951,"Running over","Nonfatal"
"1056",2011-02-04,"Friday","22:39",-19.9180095650795,-43.9603927847736,"Collision","Nonfatal"
"1057",2011-02-04,"Friday","22:39",-19.9180095650795,-43.9603927847736,"Collision","Nonfatal"
"1058",2011-02-04,"Friday","22:39",-19.9180095650795,-43.9603927847736,"Collision","Nonfatal"
"1059",2011-02-04,"Friday","22:39",-19.9180095650795,-43.9603927847736,"Collision","Nonfatal"
"1060",2011-02-04,"Friday","23:10",-19.819786119697,-43.9676300936827,"Running over","Nonfatal"
"1061",2011-02-04,"Friday","23:15",-19.9934009696187,-44.0164746282558,"Collision","Nonfatal"
"1062",2011-02-05,"Saturday","01:35",-19.8492488475734,-43.9083193348467,"Collision","Nonfatal"
"1063",2011-02-05,"Saturday","02:00",-19.8247284925451,-43.9600353870789,"Collision","Nonfatal"
"1064",2011-02-05,"Saturday","04:00",-19.879758579978,-43.931230154893,"Collision","Nonfatal"
"1065",2011-02-05,"Saturday","04:00",-19.879758579978,-43.931230154893,"Collision","Nonfatal"
"1066",2011-02-05,"Saturday","05:45",-19.826663467115,-43.9582960207081,"Collision","Nonfatal"
"1067",2011-02-05,"Saturday","06:00",-19.8438789127022,-43.9170783330096,"Collision","Nonfatal"
"1068",2011-02-05,"Saturday","07:00",-19.8709659919682,-43.927178383722,"Collision","Nonfatal"
"1069",2011-02-05,"Saturday","07:20",-19.8566091099279,-43.9493515446537,"Collision","Nonfatal"
"1070",2011-02-05,"Saturday","08:05",-19.8569624363933,-44.0091950270976,"Collision","Nonfatal"
"1071",2011-02-05,"Saturday","08:30",-19.9073606490479,-44.0044823500226,"Collision","Nonfatal"
"1072",2011-02-05,"Saturday","09:00",-19.8898472140908,-43.9284558731897,"Collision","Nonfatal"
"1073",2011-02-05,"Saturday","10:00",-19.8750655985649,-43.9051383263425,"Collision","Nonfatal"
"1074",2011-02-05,"Saturday","10:00",-19.9060081181136,-43.9461482172382,"Collision","Nonfatal"
"1075",2011-02-05,"Saturday","10:00",-19.9389862060381,-43.9077799693481,"Collision","Nonfatal"
"1076",2011-02-05,"Saturday","10:40",-19.8238761856935,-43.9329873645574,"Collision","Nonfatal"
"1077",2011-02-05,"Saturday","10:45",-19.903139484942,-44.0058339179387,"Collision","Nonfatal"
"1078",2011-02-05,"Saturday","11:00",-19.9037562346817,-44.0170492296482,"Collision","Nonfatal"
"1079",2011-02-05,"Saturday","11:00",-19.9037562346817,-44.0170492296482,"Collision","Nonfatal"
"1080",2011-02-05,"Saturday","11:15",-19.8091988067355,-43.9681536311117,"Collision","Nonfatal"
"1081",2011-02-05,"Saturday","12:00",-19.8941002705652,-44.0082721209831,"Collision","Nonfatal"
"1082",2011-02-05,"Saturday","12:00",-19.8941002705652,-44.0082721209831,"Collision","Nonfatal"
"1083",2011-02-05,"Saturday","12:00",-19.8941002705652,-44.0082721209831,"Collision","Nonfatal"
"1084",2011-02-05,"Saturday","12:20",-19.9206685710431,-43.9731422051941,"Collision","Nonfatal"
"1085",2011-02-05,"Saturday","12:20",-19.9206685710431,-43.9731422051941,"Collision","Nonfatal"
"1086",2011-02-05,"Saturday","12:25",-19.9509442924168,-43.9382727144899,"Collision","Nonfatal"
"1087",2011-02-05,"Saturday","12:40",-19.9111877657765,-43.9244570657416,"Collision","Nonfatal"
"1088",2011-02-05,"Saturday","12:40",-19.9111877657765,-43.9244570657416,"Collision","Nonfatal"
"1089",2011-02-05,"Saturday","12:40",-19.9865044150969,-44.0440156561802,"Collision","Nonfatal"
"1090",2011-02-05,"Saturday","12:40",-19.9865044150969,-44.0440156561802,"Collision","Nonfatal"
"1091",2011-02-05,"Saturday","12:40",-19.9286979235721,-43.9560676322191,"Running over","Nonfatal"
"1092",2011-02-05,"Saturday","13:50",-19.8957835555699,-43.927055987585,"Collision","Nonfatal"
"1093",2011-02-05,"Saturday","14:25",-19.8556619007335,-43.9191089914818,"Collision","Nonfatal"
"1094",2011-02-05,"Saturday","15:00",-20.0068679151069,-44.0181387569459,"Collision","Nonfatal"
"1095",2011-02-05,"Saturday","15:00",-20.0068679151069,-44.0181387569459,"Collision","Nonfatal"
"1096",2011-02-05,"Saturday","15:30",-19.9464938490786,-43.9592327501181,"Collision","Nonfatal"
"1097",2011-02-05,"Saturday","16:00",-19.9261366948559,-43.9084626301178,"Collision","Nonfatal"
"1098",2011-02-05,"Saturday","16:00",-19.9261366948559,-43.9084626301178,"Collision","Nonfatal"
